secid,date,ticker,low,high,open,close
108105,2005-07-11,SPX,1211.86,1220.03,1211.86,1219.44
108105,2005-07-12,SPX,1216.6,1225.54,1219.44,1222.21
108105,2005-07-13,SPX,1219.64,1224.46,1222.21,1223.29
108105,2005-07-14,SPX,1223.29,1233.16,1223.29,1226.5
108105,2005-07-15,SPX,1223.5,1229.53,1226.5,1227.92
108105,2005-07-18,SPX,1221.13,1227.92,1227.92,1221.13
108105,2005-07-19,SPX,1221.13,1230.34,1221.13,1229.35
108105,2005-07-20,SPX,1222.91,1236.56,1229.35,1235.2
108105,2005-07-21,SPX,1224.7,1235.83,1235.2,1227.04
108105,2005-07-22,SPX,1226.15,1234.19,1227.04,1233.68
108105,2005-07-25,SPX,1228.15,1238.36,1233.68,1229.03
108105,2005-07-26,SPX,1229.03,1234.42,1229.03,1231.16
108105,2005-07-27,SPX,1230.15,1237.64,1231.16,1236.79
108105,2005-07-28,SPX,1235.81,1245.15,1236.79,1243.72
108105,2005-07-29,SPX,1234.18,1245.04,1243.72,1234.18
108105,2005-08-01,SPX,1233.8,1239.1,1234.18,1235.35
108105,2005-08-02,SPX,1235.35,1244.69,1235.35,1244.12
108105,2005-08-03,SPX,1240.57,1245.86,1244.12,1245.04
108105,2005-08-04,SPX,1235.15,1245.04,1245.04,1235.86
108105,2005-08-05,SPX,1225.62,1235.86,1235.86,1226.42
108105,2005-08-08,SPX,1222.67,1232.28,1226.42,1223.13
108105,2005-08-09,SPX,1223.13,1234.11,1223.13,1231.38
108105,2005-08-10,SPX,1226.58,1242.69,1231.38,1229.13
108105,2005-08-11,SPX,1228.33,1237.81,1229.13,1237.81
108105,2005-08-12,SPX,1225.87,1237.81,1237.81,1230.39
108105,2005-08-15,SPX,1226.2,1236.24,1230.4,1233.87
108105,2005-08-16,SPX,1219.05,1233.87,1233.87,1219.34
108105,2005-08-17,SPX,1218.07,1225.63,1219.34,1220.24
108105,2005-08-18,SPX,1215.93,1222.64,1220.24,1219.02
108105,2005-08-19,SPX,1219.02,1225.08,1219.02,1219.71
108105,2005-08-22,SPX,1216.47,1228.96,1219.71,1221.73
108105,2005-08-23,SPX,1214.44,1223.04,1221.73,1217.57
108105,2005-08-24,SPX,1209.37,1224.15,1217.57,1209.59
108105,2005-08-25,SPX,1209.57,1213.73,1209.59,1212.39
108105,2005-08-26,SPX,1204.23,1212.4,1212.4,1205.1
108105,2005-08-29,SPX,1201.53,1214.28,1205.1,1212.28
108105,2005-08-30,SPX,1201.07,1212.28,1212.28,1208.41
108105,2005-08-31,SPX,1204.4,1220.36,1208.41,1220.33
108105,2005-09-01,SPX,1216.18,1227.29,1220.33,1221.59
108105,2005-09-02,SPX,1217.75,1224.45,1221.59,1218.02
108105,2005-09-06,SPX,1218.02,1233.61,1218.02,1233.39
108105,2005-09-07,SPX,1230.93,1237.06,1233.39,1236.36
108105,2005-09-08,SPX,1229.51,1236.36,1236.36,1231.67
108105,2005-09-09,SPX,1231.67,1243.13,1231.67,1241.48
108105,2005-09-12,SPX,1239.15,1242.6,1241.48,1240.56
108105,2005-09-13,SPX,1231.2,1240.57,1240.57,1231.2
108105,2005-09-14,SPX,1226.16,1234.74,1231.2,1227.16
108105,2005-09-15,SPX,1224.85,1231.88,1227.16,1227.73
108105,2005-09-16,SPX,1228.42,1237.95,1228.42,1237.91
108105,2005-09-19,SPX,1227.65,1237.91,1237.91,1231.02
108105,2005-09-20,SPX,1220.07,1236.49,1231.02,1221.34
108105,2005-09-21,SPX,1209.89,1221.52,1221.34,1210.2
108105,2005-09-22,SPX,1205.35,1216.64,1210.2,1214.62
108105,2005-09-23,SPX,1209.8,1218.83,1214.62,1215.29
108105,2005-09-26,SPX,1211.84,1222.56,1215.29,1215.63
108105,2005-09-27,SPX,1211.11,1220.17,1215.63,1215.66
108105,2005-09-28,SPX,1212.72,1220.98,1215.66,1216.89
108105,2005-09-29,SPX,1211.54,1228.7,1216.89,1227.68
108105,2005-09-30,SPX,1225.22,1229.57,1227.68,1228.81
108105,2005-10-03,SPX,1225.15,1233.34,1228.81,1226.7
108105,2005-10-04,SPX,1214.02,1229.88,1226.7,1214.47
108105,2005-10-05,SPX,1196.25,1214.47,1214.47,1196.39
108105,2005-10-06,SPX,1181.92,1202.14,1196.39,1191.49
108105,2005-10-07,SPX,1191.46,1199.71,1191.49,1195.9
108105,2005-10-10,SPX,1186.12,1196.52,1195.9,1187.33
108105,2005-10-11,SPX,1183.16,1193.1,1187.33,1184.87
108105,2005-10-12,SPX,1173.65,1190.02,1184.87,1177.68
108105,2005-10-13,SPX,1168.2,1179.56,1177.68,1176.84
108105,2005-10-14,SPX,1175.44,1187.13,1176.84,1186.57
108105,2005-10-17,SPX,1184.48,1191.21,1186.57,1190.1
108105,2005-10-18,SPX,1178.13,1190.1,1190.1,1178.14
108105,2005-10-19,SPX,1170.55,1195.76,1178.14,1195.76
108105,2005-10-20,SPX,1173.3,1197.3,1195.76,1177.8
108105,2005-10-21,SPX,1174.92,1186.46,1177.8,1179.59
108105,2005-10-24,SPX,1179.59,1199.39,1179.59,1199.38
108105,2005-10-25,SPX,1189.29,1201.3,1199.38,1196.54
108105,2005-10-26,SPX,1191.38,1204.01,1196.54,1191.38
108105,2005-10-27,SPX,1178.89,1192.65,1191.38,1178.9
108105,2005-10-28,SPX,1178.9,1198.41,1178.9,1198.41
108105,2005-10-31,SPX,1198.41,1211.43,1198.41,1207.01
108105,2005-11-01,SPX,1201.66,1207.34,1207.01,1202.76
108105,2005-11-02,SPX,1201.07,1215.17,1202.76,1214.76
108105,2005-11-03,SPX,1214.76,1224.7,1214.76,1219.94
108105,2005-11-04,SPX,1214.45,1222.52,1219.94,1220.14
108105,2005-11-07,SPX,1217.29,1224.18,1220.14,1222.81
108105,2005-11-08,SPX,1216.08,1222.81,1222.81,1218.59
108105,2005-11-09,SPX,1216.53,1226.59,1218.59,1220.65
108105,2005-11-10,SPX,1215.05,1232.41,1220.65,1230.96
108105,2005-11-11,SPX,1230.72,1235.7,1230.96,1234.72
108105,2005-11-14,SPX,1231.78,1237.2,1234.72,1233.76
108105,2005-11-15,SPX,1226.41,1237.94,1233.76,1229.01
108105,2005-11-16,SPX,1227.18,1232.24,1229.01,1231.21
108105,2005-11-17,SPX,1231.21,1242.96,1231.21,1242.8
108105,2005-11-18,SPX,1240.71,1249.58,1242.8,1248.27
108105,2005-11-21,SPX,1246.9,1255.89,1248.27,1254.85
108105,2005-11-22,SPX,1251.4,1261.9,1254.85,1261.23
108105,2005-11-23,SPX,1259.51,1270.64,1261.23,1265.61
108105,2005-11-25,SPX,1265.54,1268.78,1265.61,1268.25
108105,2005-11-28,SPX,1257.17,1268.44,1268.25,1257.46
108105,2005-11-29,SPX,1257.46,1266.18,1257.46,1257.48
108105,2005-11-30,SPX,1249.39,1260.93,1257.48,1249.48
108105,2005-12-01,SPX,1249.48,1266.17,1249.48,1264.67
108105,2005-12-02,SPX,1261.42,1266.85,1264.67,1265.08
108105,2005-12-05,SPX,1258.12,1265.08,1265.08,1262.09
108105,2005-12-06,SPX,1262.09,1272.89,1262.09,1263.7
108105,2005-12-07,SPX,1253.02,1264.85,1263.7,1257.37
108105,2005-12-08,SPX,1250.91,1263.36,1257.37,1255.84
108105,2005-12-09,SPX,1254.24,1263.08,1255.84,1259.37
108105,2005-12-12,SPX,1255.52,1263.86,1259.37,1260.43
108105,2005-12-13,SPX,1258.56,1272.11,1260.43,1267.43
108105,2005-12-14,SPX,1267.07,1275.8,1267.43,1272.74
108105,2005-12-15,SPX,1267.74,1275.17,1272.74,1270.94
108105,2005-12-16,SPX,1267.32,1275.24,1270.94,1267.32
108105,2005-12-19,SPX,1259.28,1270.51,1267.32,1259.92
108105,2005-12-20,SPX,1257.21,1263.86,1259.92,1259.62
108105,2005-12-21,SPX,1259.62,1269.37,1259.62,1262.79
108105,2005-12-22,SPX,1262.5,1268.19,1262.79,1268.12
108105,2005-12-23,SPX,1265.92,1269.76,1268.12,1268.66
108105,2005-12-27,SPX,1256.54,1271.83,1268.66,1256.54
108105,2005-12-28,SPX,1256.54,1261.1,1256.54,1258.17
108105,2005-12-29,SPX,1254.18,1260.61,1258.17,1254.42
108105,2005-12-30,SPX,1246.59,1254.42,1254.42,1248.29
108105,2006-01-03,SPX,1245.74,1270.22,1248.29,1268.8
108105,2006-01-04,SPX,1267.74,1275.37,1268.8,1273.46
108105,2006-01-05,SPX,1270.3,1276.91,1273.46,1273.48
108105,2006-01-06,SPX,1273.48,1286.09,1273.48,1285.45
108105,2006-01-09,SPX,1284.82,1290.78,1285.45,1290.15
108105,2006-01-10,SPX,1283.76,1290.15,1290.15,1289.69
108105,2006-01-11,SPX,1288.12,1294.9,1289.72,1294.18
108105,2006-01-12,SPX,1285.04,1294.18,1294.18,1286.06
108105,2006-01-13,SPX,1282.78,1288.96,1286.06,1287.61
108105,2006-01-17,SPX,1278.61,1287.61,1287.61,1282.93
108105,2006-01-18,SPX,1272.08,1282.93,1282.93,1277.93
108105,2006-01-19,SPX,1277.93,1287.79,1277.93,1285.04
108105,2006-01-20,SPX,1260.92,1285.04,1285.04,1261.49
108105,2006-01-23,SPX,1261.49,1268.19,1261.49,1263.82
108105,2006-01-24,SPX,1263.82,1271.47,1263.82,1266.86
108105,2006-01-25,SPX,1259.42,1271.87,1266.86,1264.68
108105,2006-01-26,SPX,1264.68,1276.44,1264.68,1273.83
108105,2006-01-27,SPX,1273.83,1286.38,1273.83,1283.72
108105,2006-01-30,SPX,1283.51,1287.94,1283.72,1285.2
108105,2006-01-31,SPX,1276.85,1285.2,1285.2,1280.08
108105,2006-02-01,SPX,1277.57,1283.33,1280.08,1282.46
108105,2006-02-02,SPX,1267.72,1282.46,1282.46,1270.84
108105,2006-02-03,SPX,1261.02,1270.87,1270.84,1264.03
108105,2006-02-06,SPX,1261.62,1267.04,1264.03,1265.02
108105,2006-02-07,SPX,1253.61,1265.78,1265.02,1254.78
108105,2006-02-08,SPX,1254.78,1266.47,1254.78,1265.65
108105,2006-02-09,SPX,1262.8,1274.56,1265.65,1263.78
108105,2006-02-10,SPX,1254.98,1269.89,1263.82,1266.99
108105,2006-02-13,SPX,1258.34,1266.99,1266.99,1262.86
108105,2006-02-14,SPX,1260.8,1278.21,1262.86,1275.53
108105,2006-02-15,SPX,1271.06,1281,1275.53,1280
108105,2006-02-16,SPX,1280,1289.39,1280,1289.38
108105,2006-02-17,SPX,1284.07,1289.47,1289.38,1287.24
108105,2006-02-21,SPX,1281.33,1291.92,1287.24,1283.03
108105,2006-02-22,SPX,1283.03,1294.17,1283.03,1292.67
108105,2006-02-23,SPX,1285.14,1293.84,1292.67,1287.79
108105,2006-02-24,SPX,1285.62,1292.11,1287.79,1289.43
108105,2006-02-27,SPX,1289.43,1297.57,1289.43,1294.12
108105,2006-02-28,SPX,1278.66,1294.12,1294.12,1280.66
108105,2006-03-01,SPX,1280.66,1291.8,1280.66,1291.24
108105,2006-03-02,SPX,1283.21,1291.24,1291.24,1289.14
108105,2006-03-03,SPX,1284.2,1297.33,1289.14,1287.23
108105,2006-03-06,SPX,1275.67,1288.23,1287.23,1278.26
108105,2006-03-07,SPX,1271.11,1278.26,1278.26,1275.88
108105,2006-03-08,SPX,1268.42,1280.33,1275.88,1278.47
108105,2006-03-09,SPX,1272.23,1282.74,1278.47,1272.23
108105,2006-03-10,SPX,1271.11,1284.37,1272.23,1281.58
108105,2006-03-13,SPX,1281.58,1287.37,1281.58,1284.13
108105,2006-03-14,SPX,1282.67,1298.14,1284.13,1297.48
108105,2006-03-15,SPX,1294.97,1304.4,1297.48,1303.02
108105,2006-03-16,SPX,1303.02,1310.45,1303.02,1305.33
108105,2006-03-17,SPX,1305.32,1309.79,1305.33,1307.25
108105,2006-03-20,SPX,1303.59,1310,1307.25,1305.08
108105,2006-03-21,SPX,1295.82,1310.88,1305.08,1297.23
108105,2006-03-22,SPX,1295.81,1305.97,1297.23,1305.04
108105,2006-03-23,SPX,1298.11,1305.04,1305.04,1301.67
108105,2006-03-24,SPX,1298.89,1306.53,1301.67,1302.95
108105,2006-03-27,SPX,1299.09,1303.74,1302.95,1301.61
108105,2006-03-28,SPX,1291.84,1306.24,1301.61,1293.23
108105,2006-03-29,SPX,1293.23,1305.6,1293.23,1302.89
108105,2006-03-30,SPX,1296.72,1310.15,1302.89,1300.25
108105,2006-03-31,SPX,1294.83,1303,1300.25,1294.83
108105,2006-04-03,SPX,1296.65,1309.19,1302.88,1297.81
108105,2006-04-04,SPX,1294.71,1307.55,1297.81,1305.93
108105,2006-04-05,SPX,1304.82,1312.81,1305.93,1311.56
108105,2006-04-06,SPX,1302.44,1311.99,1311.56,1309.04
108105,2006-04-07,SPX,1294.18,1314.07,1309.04,1295.5
108105,2006-04-10,SPX,1293.17,1300.74,1295.51,1296.6
108105,2006-04-11,SPX,1282.96,1300.71,1296.6,1286.57
108105,2006-04-12,SPX,1286.45,1290.93,1286.57,1288.12
108105,2006-04-13,SPX,1283.37,1292.09,1288.12,1289.12
108105,2006-04-17,SPX,1280.74,1292.45,1289.12,1285.33
108105,2006-04-18,SPX,1285.33,1309.02,1285.33,1307.65
108105,2006-04-19,SPX,1302.79,1310.39,1307.65,1309.93
108105,2006-04-20,SPX,1306.38,1318.16,1309.93,1311.46
108105,2006-04-21,SPX,1306.59,1317.67,1311.46,1311.28
108105,2006-04-24,SPX,1303.79,1311.28,1311.28,1308.11
108105,2006-04-25,SPX,1299.17,1310.79,1308.11,1301.74
108105,2006-04-26,SPX,1301.74,1310.97,1301.74,1305.41
108105,2006-04-27,SPX,1295.57,1315,1305.41,1309.72
108105,2006-04-28,SPX,1306.16,1316.04,1309.72,1310.61
108105,2006-05-01,SPX,1303.46,1317.21,1310.61,1305.19
108105,2006-05-02,SPX,1305.16,1313.66,1305.19,1313.21
108105,2006-05-03,SPX,1303.92,1313.47,1313.21,1307.85
108105,2006-05-04,SPX,1307.85,1315.14,1307.85,1312.25
108105,2006-05-05,SPX,1312.25,1326.53,1312.25,1325.76
108105,2006-05-08,SPX,1322.87,1326.7,1325.76,1324.66
108105,2006-05-09,SPX,1322.48,1326.6,1324.66,1325.14
108105,2006-05-10,SPX,1317.44,1325.51,1324.57,1322.85
108105,2006-05-11,SPX,1303.45,1322.63,1322.63,1305.92
108105,2006-05-12,SPX,1290.38,1305.88,1305.88,1291.24
108105,2006-05-15,SPX,1284.51,1294.81,1291.19,1294.5
108105,2006-05-16,SPX,1288.51,1297.88,1294.5,1292.08
108105,2006-05-17,SPX,1267.31,1291.73,1291.73,1270.32
108105,2006-05-18,SPX,1261.75,1274.89,1270.25,1261.81
108105,2006-05-19,SPX,1256.28,1272.15,1261.81,1267.03
108105,2006-05-22,SPX,1252.98,1268.77,1267.03,1262.07
108105,2006-05-23,SPX,1256.15,1273.67,1262.06,1256.58
108105,2006-05-24,SPX,1245.34,1264.53,1256.56,1258.57
108105,2006-05-25,SPX,1258.41,1273.26,1258.41,1272.88
108105,2006-05-26,SPX,1272.5,1280.54,1272.71,1280.16
108105,2006-05-30,SPX,1259.84,1280.04,1280.04,1259.84
108105,2006-05-31,SPX,1259.38,1270.09,1259.38,1270.09
108105,2006-06-01,SPX,1269.19,1285.71,1270.05,1285.71
108105,2006-06-02,SPX,1280.22,1290.68,1285.71,1288.22
108105,2006-06-05,SPX,1264.66,1288.16,1288.16,1265.29
108105,2006-06-06,SPX,1254.46,1269.88,1265.23,1263.85
108105,2006-06-07,SPX,1255.77,1272.47,1263.61,1256.15
108105,2006-06-08,SPX,1235.18,1259.85,1256.08,1257.93
108105,2006-06-09,SPX,1250.03,1262.58,1257.93,1252.3
108105,2006-06-12,SPX,1236.2,1255.22,1252.27,1236.4
108105,2006-06-13,SPX,1222.52,1243.37,1236.08,1223.69
108105,2006-06-14,SPX,1219.29,1231.46,1223.66,1230.04
108105,2006-06-15,SPX,1230.01,1258.64,1230.01,1256.16
108105,2006-06-16,SPX,1246.33,1256.27,1256.16,1251.54
108105,2006-06-19,SPX,1237.17,1255.93,1251.54,1240.14
108105,2006-06-20,SPX,1238.87,1249.01,1240.12,1240.12
108105,2006-06-21,SPX,1240.09,1257.96,1240.09,1252.2
108105,2006-06-22,SPX,1241.53,1251.92,1251.92,1245.6
108105,2006-06-23,SPX,1241.43,1253.13,1245.59,1244.5
108105,2006-06-26,SPX,1243.68,1250.92,1244.5,1250.56
108105,2006-06-27,SPX,1238.94,1253.37,1250.55,1239.2
108105,2006-06-28,SPX,1237.59,1247.06,1238.99,1246
108105,2006-06-29,SPX,1245.94,1272.88,1245.94,1272.87
108105,2006-06-30,SPX,1270.2,1276.3,1272.86,1270.2
108105,2006-07-03,SPX,1270.06,1280.38,1270.06,1280.19
108105,2006-07-05,SPX,1265.91,1280.05,1280.05,1270.91
108105,2006-07-06,SPX,1270.58,1278.32,1270.58,1274.08
108105,2006-07-07,SPX,1263.13,1275.38,1274.08,1265.48
108105,2006-07-10,SPX,1264.46,1274.06,1265.46,1267.34
108105,2006-07-11,SPX,1259.65,1273.64,1267.26,1272.52
108105,2006-07-12,SPX,1257.29,1273.31,1272.39,1258.6
108105,2006-07-13,SPX,1241.43,1258.58,1258.58,1242.29
108105,2006-07-14,SPX,1228.45,1242.7,1242.29,1236.2
108105,2006-07-17,SPX,1231.49,1240.07,1236.2,1234.49
108105,2006-07-18,SPX,1224.54,1239.86,1234.48,1236.86
108105,2006-07-19,SPX,1236.74,1261.81,1236.74,1259.81
108105,2006-07-20,SPX,1249.13,1262.56,1259.81,1249.13
108105,2006-07-21,SPX,1238.72,1250.96,1249.12,1240.29
108105,2006-07-24,SPX,1240.25,1262.5,1240.25,1260.91
108105,2006-07-25,SPX,1257.19,1272.39,1260.91,1268.88
108105,2006-07-26,SPX,1261.94,1273.89,1268.87,1268.4
108105,2006-07-27,SPX,1261.92,1275.85,1268.2,1263.2
108105,2006-07-28,SPX,1263.15,1280.42,1263.15,1278.55
108105,2006-07-31,SPX,1274.31,1278.66,1278.53,1276.66
108105,2006-08-01,SPX,1265.71,1276.66,1278.53,1270.92
108105,2006-08-02,SPX,1270.73,1283.42,1270.73,1278.55
108105,2006-08-03,SPX,1271.25,1283.96,1278.22,1280.27
108105,2006-08-04,SPX,1273.82,1292.92,1280.26,1279.36
108105,2006-08-07,SPX,1273,1279.31,1279.31,1275.77
108105,2006-08-08,SPX,1268.37,1282.75,1275.67,1271.48
108105,2006-08-09,SPX,1264.73,1283.74,1271.13,1265.95
108105,2006-08-10,SPX,1261.3,1272.55,1265.72,1271.81
108105,2006-08-11,SPX,1262.08,1271.64,1271.64,1266.74
108105,2006-08-14,SPX,1266.67,1278.9,1266.67,1268.21
108105,2006-08-15,SPX,1268.19,1286.23,1268.19,1285.58
108105,2006-08-16,SPX,1285.27,1296.21,1285.27,1295.43
108105,2006-08-17,SPX,1292.71,1300.78,1295.37,1297.48
108105,2006-08-18,SPX,1293.57,1302.3,1297.48,1302.3
108105,2006-08-21,SPX,1295.51,1302.3,1302.3,1297.52
108105,2006-08-22,SPX,1294.44,1302.49,1297.52,1298.82
108105,2006-08-23,SPX,1289.49,1301.5,1298.73,1292.99
108105,2006-08-24,SPX,1291.4,1297.23,1292.97,1296.06
108105,2006-08-25,SPX,1292.39,1298.88,1295.92,1295.09
108105,2006-08-28,SPX,1293.97,1305.02,1295.09,1301.78
108105,2006-08-29,SPX,1295.29,1305.02,1301.57,1304.28
108105,2006-08-30,SPX,1302.15,1306.74,1303.7,1304.27
108105,2006-08-31,SPX,1302.45,1306.11,1304.25,1303.82
108105,2006-09-01,SPX,1303.8,1312.03,1303.8,1311.01
108105,2006-09-05,SPX,1308.82,1314.67,1310.94,1313.25
108105,2006-09-06,SPX,1299.28,1313.04,1313.04,1300.26
108105,2006-09-07,SPX,1292.13,1301.25,1300.21,1294.02
108105,2006-09-08,SPX,1294.02,1300.14,1294.02,1298.92
108105,2006-09-11,SPX,1290.93,1302.36,1298.86,1299.54
108105,2006-09-12,SPX,1299.53,1314.28,1299.53,1313.11
108105,2006-09-13,SPX,1311.12,1319.92,1312.74,1318.07
108105,2006-09-14,SPX,1313.25,1318,1318,1316.28
108105,2006-09-15,SPX,1316.28,1324.65,1316.28,1319.87
108105,2006-09-18,SPX,1318.16,1324.87,1319.85,1321.18
108105,2006-09-19,SPX,1312.17,1322.04,1321.17,1318.31
108105,2006-09-20,SPX,1318.28,1328.53,1318.28,1325.18
108105,2006-09-21,SPX,1315.45,1328.19,1324.89,1318.03
108105,2006-09-22,SPX,1310.94,1318.03,1318.03,1314.78
108105,2006-09-25,SPX,1311.58,1329.35,1314.78,1326.37
108105,2006-09-26,SPX,1325.3,1336.6,1326.35,1336.34
108105,2006-09-27,SPX,1333.54,1340.08,1336.12,1336.59
108105,2006-09-28,SPX,1333.75,1340.28,1336.56,1339.15
108105,2006-09-29,SPX,1335.64,1339.88,1339.15,1335.85
108105,2006-10-02,SPX,1330.28,1338.54,1335.82,1331.32
108105,2006-10-03,SPX,1327.1,1338.31,1331.32,1334.11
108105,2006-10-04,SPX,1331.48,1350.22,1333.81,1350.22
108105,2006-10-05,SPX,1347.75,1353.79,1349.84,1353.22
108105,2006-10-06,SPX,1344.21,1353.22,1353.22,1349.58
108105,2006-10-09,SPX,1346.55,1352.69,1349.58,1350.66
108105,2006-10-10,SPX,1348.6,1354.23,1350.62,1353.42
108105,2006-10-11,SPX,1343.57,1353.97,1353.28,1349.95
108105,2006-10-12,SPX,1349.94,1363.76,1349.94,1362.83
108105,2006-10-13,SPX,1360.5,1366.63,1362.82,1365.62
108105,2006-10-16,SPX,1364.48,1370.2,1365.61,1369.05
108105,2006-10-17,SPX,1356.87,1369.05,1369.05,1364.05
108105,2006-10-18,SPX,1360.95,1372.87,1363.93,1365.96
108105,2006-10-19,SPX,1362.06,1368.09,1365.95,1366.96
108105,2006-10-20,SPX,1362.1,1368.66,1366.94,1368.6
108105,2006-10-23,SPX,1363.94,1377.4,1368.58,1377.02
108105,2006-10-24,SPX,1372.42,1377.78,1377.02,1377.38
108105,2006-10-25,SPX,1376,1383.61,1377.36,1382.22
108105,2006-10-26,SPX,1379.47,1389.45,1382.21,1389.08
108105,2006-10-27,SPX,1375.85,1388.89,1388.89,1377.34
108105,2006-10-30,SPX,1373.46,1381.22,1377.3,1377.93
108105,2006-10-31,SPX,1372.19,1381.21,1377.93,1377.94
108105,2006-11-01,SPX,1366.26,1381.95,1377.76,1367.81
108105,2006-11-02,SPX,1362.21,1368.39,1367.44,1367.34
108105,2006-11-03,SPX,1360.98,1371.68,1367.31,1364.3
108105,2006-11-06,SPX,1364.27,1381.4,1364.27,1379.78
108105,2006-11-07,SPX,1379.19,1388.19,1379.75,1382.84
108105,2006-11-08,SPX,1376.29,1388.61,1382.5,1385.72
108105,2006-11-09,SPX,1377.31,1388.92,1385.43,1378.33
108105,2006-11-10,SPX,1375.6,1381.04,1378.33,1380.9
108105,2006-11-13,SPX,1378.8,1387.61,1380.58,1384.42
108105,2006-11-14,SPX,1379.07,1394.49,1384.36,1393.22
108105,2006-11-15,SPX,1392.13,1401.35,1392.91,1396.57
108105,2006-11-16,SPX,1396.53,1403.76,1396.53,1399.76
108105,2006-11-17,SPX,1394.55,1401.21,1399.76,1401.2
108105,2006-11-20,SPX,1397.85,1404.37,1401.17,1400.5
108105,2006-11-21,SPX,1399.99,1403.49,1400.43,1402.81
108105,2006-11-22,SPX,1402.26,1407.89,1402.69,1406.09
108105,2006-11-24,SPX,1399.25,1405.94,1405.94,1400.95
108105,2006-11-27,SPX,1381.44,1400.95,1400.95,1381.9
108105,2006-11-28,SPX,1377.83,1387.91,1381.61,1386.72
108105,2006-11-29,SPX,1386.11,1401.14,1386.11,1399.48
108105,2006-11-30,SPX,1393.83,1406.3,1399.47,1400.63
108105,2006-12-01,SPX,1385.93,1402.46,1400.63,1396.71
108105,2006-12-04,SPX,1396.67,1411.23,1396.67,1409.12
108105,2006-12-05,SPX,1408.78,1415.27,1409.1,1414.76
108105,2006-12-06,SPX,1411.05,1415.93,1414.4,1412.9
108105,2006-12-07,SPX,1406.8,1418.27,1412.86,1407.29
108105,2006-12-08,SPX,1403.67,1414.09,1407.27,1409.84
108105,2006-12-11,SPX,1408.56,1415.6,1409.81,1413.04
108105,2006-12-12,SPX,1404.75,1413.78,1413,1411.56
108105,2006-12-13,SPX,1411.05,1416.64,1411.32,1413.21
108105,2006-12-14,SPX,1413.16,1427.23,1413.16,1425.49
108105,2006-12-15,SPX,1425.48,1431.63,1425.48,1427.09
108105,2006-12-18,SPX,1420.65,1431.81,1427.08,1422.48
108105,2006-12-19,SPX,1414.88,1428.3,1422.42,1425.55
108105,2006-12-20,SPX,1423.51,1429.05,1425.51,1423.53
108105,2006-12-21,SPX,1415.9,1426.4,1423.2,1418.3
108105,2006-12-22,SPX,1410.28,1418.82,1418.1,1410.76
108105,2006-12-26,SPX,1410.45,1417.91,1410.75,1416.9
108105,2006-12-27,SPX,1416.63,1427.72,1416.63,1426.84
108105,2006-12-28,SPX,1422.05,1427.26,1426.77,1424.73
108105,2006-12-29,SPX,1416.72,1427,1424.71,1418.3
108105,2007-01-03,SPX,1407.86,1429.42,1418.03,1416.6
108105,2007-01-04,SPX,1408.22,1421.84,1416.6,1418.34
108105,2007-01-05,SPX,1405.75,1418.34,1418.34,1409.71
108105,2007-01-08,SPX,1403.97,1414.98,1409.26,1412.84
108105,2007-01-09,SPX,1405.42,1415.61,1412.84,1412.11
108105,2007-01-10,SPX,1404.33,1415.99,1408.7,1414.85
108105,2007-01-11,SPX,1414.84,1427.12,1414.84,1423.82
108105,2007-01-12,SPX,1422.58,1431.23,1423.82,1430.73
108105,2007-01-16,SPX,1428.62,1433.93,1430.73,1431.9
108105,2007-01-17,SPX,1428.57,1435.27,1431.77,1430.62
108105,2007-01-18,SPX,1424.21,1433.3,1430.59,1426.37
108105,2007-01-19,SPX,1425.19,1431.57,1426.35,1430.5
108105,2007-01-22,SPX,1420.4,1431.39,1430.47,1422.95
108105,2007-01-23,SPX,1421.66,1431.33,1422.95,1427.99
108105,2007-01-24,SPX,1427.96,1440.14,1427.96,1440.13
108105,2007-01-25,SPX,1422.34,1440.69,1440.12,1423.9
108105,2007-01-26,SPX,1416.96,1427.27,1423.9,1422.18
108105,2007-01-29,SPX,1418.46,1426.94,1422.03,1420.62
108105,2007-01-30,SPX,1420.61,1428.82,1420.61,1428.82
108105,2007-01-31,SPX,1424.78,1441.61,1428.65,1438.24
108105,2007-02-01,SPX,1437.9,1446.64,1437.9,1445.94
108105,2007-02-02,SPX,1444.49,1449.33,1445.94,1448.39
108105,2007-02-05,SPX,1443.85,1449.38,1448.33,1446.99
108105,2007-02-06,SPX,1443.4,1450.19,1446.98,1448
108105,2007-02-07,SPX,1446.44,1452.99,1447.41,1450.02
108105,2007-02-08,SPX,1442.81,1450.45,1449.99,1448.31
108105,2007-02-09,SPX,1433.44,1452.45,1448.25,1438.06
108105,2007-02-12,SPX,1431.44,1439.11,1438,1433.37
108105,2007-02-13,SPX,1433.22,1444.41,1433.22,1444.26
108105,2007-02-14,SPX,1443.91,1457.65,1443.91,1455.3
108105,2007-02-15,SPX,1453.19,1457.97,1455.15,1456.81
108105,2007-02-16,SPX,1451.57,1456.77,1456.77,1455.54
108105,2007-02-20,SPX,1449.2,1460.53,1455.53,1459.68
108105,2007-02-21,SPX,1452.02,1459.6,1459.6,1457.63
108105,2007-02-22,SPX,1450.51,1461.57,1457.29,1456.38
108105,2007-02-23,SPX,1448.36,1456.22,1456.22,1451.19
108105,2007-02-26,SPX,1445.48,1456.95,1451.04,1449.37
108105,2007-02-27,SPX,1389.42,1449.25,1449.25,1399.04
108105,2007-02-28,SPX,1396.65,1415.89,1398.64,1406.82
